1519
25
3,826097	0,5851806	31,56866
3,848672	3,790512	31,67819
3,857477	6,908316	31,66233
3,829563	8,329132	31,57776
2,126295	5,617848	31,56102
1,452554	3,055662	31,76579
1,048786	0,7446824	30,97445
1,138507	0,104081	30,8096
5,608284	5,648304	31,47613
6,505345	3,318651	31,46426
6,740993	1,347258	30,39093
6,697787	0,7186338	29,88244
2,984835	0,5851399	31,20284
2,079207	-3,424424	30,92662
1,458047	-6,668469	30,92588
1,241953	-7,321387	29,83137
4,575292	0,5706526	31,16992
5,081741	-3,189069	31,2668
5,17182	-6,748547	31,58987
5,263601	-7,431417	30,77505
3,858007	6,141191	31,6896
1,071533	-0,5837623	30,7293
0,8875965	0,2019181	30,65727
6,725974	0,07328803	29,70694
6,727073	0,2549114	29,36
25
3,923345	0,5771559	31,58566
3,967367	3,78181	31,69848
3,997854	6,899371	31,68688
3,990733	8,313694	31,61984
2,277062	5,612424	31,60438
1,573861	3,008941	31,86952
1,164107	0,7371039	31,10796
1,235806	0,1279122	31,05847
5,72164	5,610487	31,46967
6,609669	3,298566	31,51022
6,866015	1,355589	30,38794
6,824646	0,6482012	30,00235
3,082292	0,5748068	31,23308
2,11484	-3,437227	30,92865
1,463347	-6,691415	30,916
1,231829	-7,338191	29,80884
4,671064	0,5651935	31,17611
5,136726	-3,198394	31,2481
5,188224	-6,739914	31,58937
5,269238	-7,419452	30,76902
3,992998	6,13225	31,71297
1,112888	-0,5738754	30,96212
0,9752567	0,355424	30,96133
6,813424	-0,02101013	29,77687
7,013662	0,4602169	29,75909
25
3,960077	0,5776919	31,60533
4,022802	3,776799	31,71871
4,07444	6,88728	31,70643
4,073399	8,307871	31,65323
2,349771	5,622206	31,66438
1,641358	2,997784	31,94209
1,206043	0,7552214	31,19359
1,246786	0,124773	31,08851
5,794591	5,615809	31,48153
6,674009	3,285214	31,53442
6,963243	1,335564	30,43474
6,931221	0,6366637	30,11194
3,122015	0,5773389	31,26301
2,127011	-3,43824	30,92798
1,476288	-6,690053	30,93682
1,241778	-7,32452	29,86997
4,704273	0,5641609	31,18733
5,166366	-3,189194	31,25887
5,195537	-6,73948	31,59882
5,265672	-7,419159	30,77512
4,064146	6,122058	31,73283
1,128293	-0,5293963	31,0112
1,012478	0,3554544	30,97833
6,912624	-0,06908851	29,8758
7,202629	0,9077098	30,144
25
3,99804	0,5771576	31,61537
4,074354	3,778827	31,73912
4,138054	6,893372	31,73969
4,1608	8,330084	31,70485
2,405043	5,61059	31,69999
1,721818	3,021717	32,03627
1,238007	0,781185	31,30274
1,262266	0,1555811	31,17796
5,877105	5,604471	31,52328
6,760312	3,259124	31,56929
7,015673	1,300634	30,47721
6,976446	0,6061927	30,14397
3,153411	0,5798028	31,26397
2,13009	-3,439619	30,92346
1,483587	-6,695127	30,95581
1,242643	-7,324488	29,87542
4,749323	0,5598384	31,20852
5,200081	-3,175508	31,27304
5,209939	-6,75181	31,62783
5,27252	-7,431166	30,79305
4,124931	6,126982	31,76264
1,134508	-0,5287101	31,09385
1,045568	0,3499876	31,04
7,038391	-0,07750628	29,9987
7,313195	0,956031	30,48
25
4,043561	0,5579816	31,54539
4,115944	3,767718	31,686
4,173977	6,888781	31,70034
4,226671	8,309849	31,65482
2,448396	5,588543	31,65075
1,755768	3,018687	32,01275
1,244259	0,7823429	31,30045
1,270138	0,1506101	31,07071
5,917671	5,572137	31,4695
6,803011	3,235261	31,5381
7,042509	1,280925	30,43381
7,020291	0,5531309	30,05801
3,196464	0,5660037	31,1926
2,144186	-3,348308	30,77374
1,486736	-6,688912	30,94085
1,237567	-7,313908	29,87355
4,795198	0,5357616	31,13788
5,22259	-3,168185	31,23862
5,212915	-6,750613	31,59202
5,270231	-7,431288	30,75969
4,162382	6,120906	31,72011
1,24883	-0,6070698	31,06651
1,068289	-0,03481084	30,878
7,014771	-0,1479502	29,91003
7,15927	-0,05251931	29,9775
25
4,053304	0,5612823	31,54287
4,129246	3,770679	31,68575
4,190973	6,891551	31,7033
4,267368	8,309855	31,659
2,462368	5,600644	31,6573
1,768279	3,018268	32,01276
1,259512	0,7794672	31,31242
1,279522	0,1531517	31,1538
5,936021	5,566852	31,47175
6,825802	3,229845	31,54627
7,12914	1,21741	30,48403
7,059457	0,4605942	30,16486
3,209462	0,5723534	31,18541
2,146677	-3,308454	30,75486
1,48168	-6,67541	30,95467
1,188491	-7,276472	29,97227
4,802183	0,5370173	31,13833
5,262417	-2,993181	31,18723
5,211554	-6,749154	31,59202
5,270574	-7,427681	30,76407
4,178463	6,123708	31,72217
1,187428	-0,5396354	31,13647
1,084578	0,5536926	31,17273
7,067302	-0,1631048	30,05563
7,075975	0,2774736	30,23
25
4,068109	0,570819	31,53046
4,142987	3,775064	31,68335
4,206981	6,89286	31,70929
4,31217	8,313819	31,6956
2,475261	5,611471	31,6586
1,773782	3,016165	32,01756
1,277195	0,7986428	31,36093
1,285816	0,1966881	31,23861
5,962624	5,556851	31,51113
6,860987	3,215915	31,58883
7,198847	1,219577	30,58686
7,134828	0,4348831	30,32351
3,233472	0,5883901	31,15024
2,147207	-3,298828	30,74796
1,474229	-6,667604	31,02934
1,125599	-7,259103	30,12213
4,810429	0,5423061	31,13784
5,270154	-2,962108	31,18376
5,212059	-6,750066	31,59895
5,270397	-7,429731	30,76728
4,193542	6,125752	31,72582
1,233172	-0,5192555	31,16985
1,076691	0,1839478	31,04692
7,132118	-0,2338427	30,21435
7,402807	0,4004579	30,27364
25
4,074506	0,5747707	31,5221
4,149394	3,77819	31,68262
4,216138	6,896865	31,7165
4,338022	8,32285	31,71376
2,486491	5,617764	31,63869
1,773592	3,013533	32,00917
1,286244	0,7943031	31,37075
1,305016	0,2047967	31,26199
5,988624	5,556031	31,55935
6,86412	3,213263	31,61059
7,245226	1,195836	30,69715
7,152955	0,3898295	30,40945
3,243603	0,5956804	31,1241
2,144975	-3,27845	30,74003
1,431177	-6,656353	31,14709
1,056224	-7,272929	30,24389
4,813447	0,5439027	31,13847
5,273156	-2,948342	31,18531
5,213178	-6,748709	31,59853
5,273639	-7,435145	30,76431
4,201792	6,129401	31,73053
1,292837	-0,5256155	31,2736
1,090308	0,6375203	31,271
7,179315	-0,2712058	30,3553
7,195396	-0,06598081	30,39
25
4,087003	0,5862515	31,47648
4,152307	3,781091	31,67574
4,215916	6,8974	31,7196
4,353272	8,320046	31,71628
2,499393	5,625799	31,57946
1,762359	3,017073	31,94882
1,291865	0,7664997	31,33122
1,289444	0,16317	31,18864
6,004323	5,546596	31,60024
6,850116	3,203146	31,67703
7,250962	1,169651	30,76334
7,196923	0,4173235	30,52181
3,258504	0,6142173	31,03246
2,133359	-3,262178	30,71861
1,379261	-6,676026	31,23658
1,039168	-7,275478	30,30159
4,819266	0,5479424	31,12889
5,271909	-2,943341	31,17874
5,216905	-6,746583	31,59592
5,273138	-7,437686	30,76021
4,201972	6,129835	31,73119
1,26111	-0,5244396	31,19472
1,057288	0,1503606	31,05333
7,223336	-0,249104	30,44012
7,510288	0,9239318	30,702
25
4,064396	0,5670704	31,39262
4,135345	3,767316	31,60795
4,193261	6,886057	31,7023
4,381158	8,309171	31,74294
2,465535	5,634792	31,3924
1,611688	2,983427	31,70673
1,203231	0,6781595	31,22208
1,152945	0,1289042	31,21497
5,953382	5,528879	31,75325
6,690951	3,192692	32,0258
7,201493	1,137296	31,10975
7,178289	0,3877245	30,79471
3,227972	0,5942693	30,92497
2,092371	-3,269548	30,70811
1,305061	-6,711349	31,35221
0,9945253	-7,31977	30,39997
4,798897	0,5321375	31,09737
5,218615	-3,027691	31,15314
5,210504	-6,739589	31,56711
5,265197	-7,416759	30,74457
4,181873	6,118446	31,70075
1,195344	-0,6551714	31,33528
1,09739	0,08596464	30,79
7,18272	-0,3136116	30,72072
7,172387	0,1939163	30,87
25
4,039266	0,5663635	31,44033
4,110301	3,77448	31,66428
