3828
25
-1,143385	-9,030102	34,37305
-1,196202	-6,011472	34,9396
-1,258243	-3,018875	35,36323
-1,143549	-1,613281	35,43014
-2,859175	-4,13062	34,97757
-3,300778	-6,673286	35,30139
-2,722565	-8,486271	33,55844
-2,1265	-8,74581	33,08334
0,4206623	-4,261188	35,5881
0,6468782	-6,720118	35,86078
0,2767919	-8,595148	35,38628
0,06338394	-8,574416	33,82841
-1,932359	-8,904159	33,90087
-2,280636	-12,36143	33,62237
-2,789214	-16,13843	32,9147
-3,078634	-16,81108	31,81337
-0,3333906	-8,969155	34,12905
0,399393	-12,25973	32,75468
0,8677907	-16,18547	32,52035
1,07701	-16,79907	31,73981
-1,242637	-3,763997	35,28274
-1,769407	-8,449503	32,75816
-2,464268	-9,290318	33,01588
-0,2575392	-8,889015	33,54173
-0,4896992	-8,839678	33,50667
25
-1,248593	-9,021243	34,37999
-1,369788	-6,002822	34,90079
-1,494484	-3,018006	35,26987
-1,49741	-1,597705	35,4022
-3,111273	-4,149232	34,98165
-3,550171	-6,569316	35,25702
-2,971166	-8,382634	33,51414
-2,270061	-8,558952	33,08953
0,1621976	-4,232252	35,62743
0,3695714	-6,693088	35,97404
0,0003699554	-8,568232	35,49954
0,07580446	-8,203271	34,04935
-2,023911	-8,907214	33,88814
-2,46134	-12,37379	33,61664
-2,771548	-16,02204	32,89238
-3,070266	-16,79468	31,79839
-0,4521076	-8,946913	34,15802
0,482201	-12,02796	32,56609
0,9667175	-16,09398	32,28925
1,230892	-16,30119	30,98025
-1,464095	-3,76047	35,20341
-2,444739	-9,413759	32,89958
-2,839531	-9,141139	32,98333
-0,3990872	-8,791085	33,5507
-0,1705778	-8,161283	33,765
25
-1,323334	-8,999073	34,3759
-1,468483	-5,988622	34,8806
-1,610885	-3,015289	35,23848
-1,632425	-1,589378	35,39695
-3,202349	-4,160432	34,95881
-3,561318	-6,570084	35,25665
-2,982281	-8,3834	33,5138
-2,325184	-8,66498	33,03886
0,07333225	-4,201949	35,63042
0,2828377	-6,788092	35,96062
-0,07384916	-8,668424	35,50368
-0,1815073	-8,77291	33,99958
-2,092908	-8,898629	33,88746
